name,street_address,price,cuisine,rating,latitude,longitude
Tendon Kohaku - Japan Gourmet Hall SORA,"Singapore Changi Airport Terminal 2, 60 Airport Boulevard, #036-058",$11 - $20,Japanese,,1.356659,103.989523
TenEleven Cupcakes,"Far East Plaza, 14 Scotts Road #01-54/55",Under $10,,3.5,1.307079,103.833146
Teng Bespoke Japanese Vegetarian Dining,"Sunshine Plaza, 91 Bencoolen St #01-50",$31 - $50,Japanese,4,1.300348,103.851035
Tenjin,"Shaw Centre, 1 Scotts Road, #03-08",$11 - $20,Japanese,,1.306359,103.831646
Tenkaichi,"Marina square, 6 Raffles Boulevard #03-129",$31 - $50,Japanese,,1.291914,103.856261
Teo Chew Noodle - Kopitiam,Blk 325 Clementi Ave 5,Under $10,"Singaporean, Teochew, Chinese",,1.367215,103.899049
Teo Kee Mushroom Minced Pork Noodle,"Tampines Round Market and Food Centre, Blk 137 Tampines St #01-05",Under $10,"Singaporean, Teochew, Chinese",3.5,1.345616,103.944627
Teochew Beef Kway Teow,"Amoy Street Food Centre, 7 Maxwell Road #01-23",Under $10,Teochew,,1.279352,103.846666
Teochew Cuisine Restaurant,132 Bukit Batok West Ave 6 #01-300,$21 - $30,Teochew,3.5,1.35053,103.74574
Teochew Fish Ball noodle,"Amoy Street Food Centre, 7 Maxwell Road #02-130",Under $10,Teochew,,1.279352,103.846666
Teochew Fishball,"Bukit Timah Market, 51 Upper Bukit Timah Road #179",Under $10,Teochew,3.5,1.339401,103.776083
Teochew Fishball Noodle,"Boon Lay Shopping Centre, 221 Boon Lay Plaza",Under $10,Teochew,,1.346271,103.712393
Teochew Fishball Noodle - Soon Hong Food House,742 Tampines St 72 #01-01,Under $10,"Singaporean, Teochew, Chinese",,1.359676,103.933425
"Teochew Hand Made Squid Ball, Pork Ball, Mixed Soup","Telok Blangah Crescent Market &amp; Food Centre, 11 Telok Blangah Crescent, #01-119",Under $10,Teochew,,1.277384,103.818681
Teochew Handmade Pau,"Toa Payoh West Market &amp; Food Court, Blk 127 Lorong 1 Toa Payoh #02-02",Under $10,Teochew,3.5,1.340267,103.854416
"Teochew HandMade Sotong Ball, Pork Ball, Mixed Soup","Maxwell Food Centre, 1 Kadayanallur St #01-83",Under $10,Teochew,,1.280489,103.844672
Teochew Porridge &amp; Kway Chap,"Comcentre Cafeteria, 31 Exeter Road #B1-07",Under $10,Teochew,,1.299044,103.838162
Teochew Porridge &amp; Veg. Rice - Yummy Food Point,301 Ubi Ave 1,Under $10,Teochew,,1.330827,103.901397
Teochew Rice &amp; Porridge,"Maxwell Food Centre, 1 Kadayanallur St #01-98",Under $10,Teochew,,1.280489,103.844672
Teochew Street Mushroom Mince Meat Noodles,"Chinatown Complex Market and Food Centre, 335 Smith St #02-023",Under $10,Teochew,3.5,1.28236,103.843546
Teppan Works,42 Tras Street,$31 - $50,Japanese,,1.278306,103.844246
Teppan-Ya,"Mandarin Oriental Singapore, 5 Raffles Avenue Level 4",$31 - $50,Japanese,,1.290661,103.858324
Teppan-Yaki - Foodfare,"AMK Hub, 53 Ang Mo Kio Ave 3 #03-12",Under $10,Japanese,,1.36926,103.849189
Teppanyaki - Food Junction,"Junction 8 Shopping Centre, 9 Bishan Place #04-01",Under $10,Japanese,,1.350045,103.848304
Teppanyaki - Kopitiam,624 Choa Chu Kang St 62 #02-222/224,Under $10,Japanese,,1.397987,103.746902
Teppanyaki - Kopitiam,"White Sands, 1 Pasir Ris Central St 3 #03-01",Under $10,Japanese,,1.372477,103.950032
Teppei Japanese Restaurant,"Orchid Hotel, 1 Tras Link #01-18",$51 - $80,Japanese,4,1.27692,103.844093
Teppei Syokudo,"Takashimaya, 391 Orchard Road Basement 2",$21 - $30,Japanese,,1.302521,103.83532
Tess Bar &amp; Kitchen,38 Seah St,$51 - $80,"Spanish, European, Fusion",,1.29597,103.855075
Teuscher Chocolates of Switzerland,"Palais Renaissance, 390 Orchard Road #01-07",$21 - $30,Swiss,,1.306852,103.829838
Texas Chicken,"Changi Airport Terminal 1, 80 Airport Boulevard #031-001B (Departure Transit Lounge)",Under $10,American,3,1.362591,103.990648
Texas Chicken,"Westgate, 3 Gateway Drive #B1-09",Under $10,American,3.5,1.334461,103.742801
Thai Boat Noodle,144 Bukit Timah Road #01-09,Under $10,Thai,,1.311182,103.843478
Thai Hao Chi Mookata,908 Upper Thomson Road,$11 - $20,Thai,,1.398459,103.818329
Thai Noodle House,"Coronation Arcade, 5 Coronation Road, #01-03",$11 - $20,Thai,3.5,1.323298,103.810528
Thai &amp; Viet Cuisine - Koufu,"Nanyang Polytechnic Blk A, 180 Ang Mo Kio Ave 8 #235",Under $10,Vietnamese,3.5,1.377017,103.84984
ThaiExpress,"Jurong Point, 63 Jurong West Central 3 #B1-65/66/67 (JP2)",$11 - $20,Thai,4,1.338894,103.705622
ThaiExpress,"Paragon, 290 Orchard Road #B1-45/46",$11 - $20,Thai,3.5,1.303628,103.835548
ThaiExpress,"Tiong Bahru Plaza, 302 Tiong Bahru Road #02-09/10",$11 - $20,Thai,4.5,1.28643,103.827693
ThaiExpress,"Northpoint, 930 Yishun Ave 2 #02-55/56/57",$11 - $20,Thai,4,1.42846,103.836099
Thasevi Food,237/239 Jalan Kayu,Under $10,Indian,3,1.396254,103.872832
The 1925 Microbrewery and Restaurant,369 Jalan Besar,$21 - $30,,,1.312819,103.859594
The Academy Bistro,1 Supreme Court Lane Level 1,$11 - $20,Singaporean,,1.290499,103.850742
The Alley Cafe,21 Keong Saik Road,$11 - $20,Fusion,,1.27976,103.841347
The Arena,"Clarke Quay, 3B River Valley Road #01-08",$11 - $20,Multi-Cuisine,,1.290956,103.845367
The Art (Assumption Restaurant for Training),30 Cashew Road,$21 - $30,,,1.37013,103.766258
The Art Space Specialty Coffee,"Suntec City Mall, Tower 1, The Art Space, 3 Temasek Boulevard #01-444/445",Under $10,,,1.293422,103.856858
The Atrium,"Pan Pacific Hotel Singapore, 7 Raffles Boulevard Ground Floor",$11 - $20,,3.5,1.292351,103.858684
The Bakery Chef,Blk 161 Bukit Merah Central #01-3711,Under $10,American,3.5,1.283532,103.815885
The Banana Leaf Apolo,54 Race Course Road,$11 - $20,Indian,4,1.308457,103.851077
The Bank Bar + Bistro,"One Shenton, 1 Shenton Way #01-01",$21 - $30,American,,1.279167,103.8505
The Bar,"The Capitol Kempinski Hotel Singapore, Lobby Level, 15 Stamford Road",,"Asian Variety, Fusion",,1.293928,103.850948
The Bark Caf&#233;,1000 Upper Changi Road North,$11 - $20,Fusion,4,1.362252,103.973772
The Basil Inn,"Downtown East, Blk 1 Pasir Ris Close, #01-21",Under $10,Thai,,1.377757,103.955297
The Basil Inn,"1 Pasir Ris Close, #02-335 Downtown East E-avenue",$11 - $20,Thai,,1.377757,103.955297
The Beacon,"Marina Square, 6 Raffles Boulevard #01-01/02/03",$21 - $30,"Italian, Middle Eastern/Mediterranean, European",,1.291914,103.856261
The Bento People,"CT Hub, 2 Kallang Avenue #02-17",$11 - $20,Fusion,,1.325943,103.872234
The Black Sheep Cafe,"Thomson V, 11 Sin Ming Road #B1-30",$11 - $20,"French, Middle Eastern/Mediterranean, European",4,1.353411,103.835655
The Black Sheep,35 Mayo St,$31 - $50,"French, Swiss, European",4,1.304249,103.85335
The Black Swan,19 Cecil Street,$31 - $50,European,4,1.282462,103.850527
The Black Taj,"Bugis Junction, 200 Victoria Street #B1-K11",Under $10,Fusion,4,1.298508,103.855434
The Blue Ginger Restaurant,97 Tanjong Pagar Road,$31 - $50,Peranakan / Nonya,4,1.277432,103.843706
The Boiler,Novelty Bizcentre18 Howard Road #01-06,$51 - $80,"American, Latin American/South American",,1.333939,103.885266
The Book Cafe,"Seng Kee Building, 20 Martin Road #01-02",$11 - $20,"Italian, Middle Eastern/Mediterranean, European",4,1.291377,103.838884
The Buffet Restaurant,"M Hotel, 81 Anson Road Level 2",$31 - $50,Multi-Cuisine,4,1.290778,103.839076
The Burger Bar,"Far East Plaza, 14 Scotts Road #01-07",$11 - $20,American,,1.307079,103.833146
The Caf&#233; Cartel,"Plaza Singapura, 68 Orchard Road #01-32/33/35",$11 - $20,American,4,1.300005,103.844626
The Caf&#233; Cartel,"Golden Village Cinema, 51 Yishun Central 1 #01-04",$11 - $20,American,3.5,1.429929,103.836338
The Caf&#233; Terrace,"Raffles Town Club, Blk 1 Plymouth Avenue",Under $10,Italian,3.5,1.321637,103.824885
The Carving Board,Blk 252 Jurong East St 24 #01-107,$11 - $20,American,,1.343061,103.738143
the CASTEL cafe,"Blk 555, Ang Mo Kio Ave 10 #01-1940",Under $10,"Italian, Middle Eastern/Mediterranean, European",3.5,1.371199,103.857026
The Cat Cafe,"Bugis Village, 241B Victoria St",$11 - $20,,,1.300549,103.854972
The Cathay Restaurant,"The Cathay, 2 Handy Road #02-01",$21 - $30,"Cantonese/Hong Kong, Chinese",4,1.299052,103.84788
The Cereal Pantry,45 Telok Blangah Drive #01-171,Under $10,,3.5,1.272044,103.8096
The Chamber,"Capital Square 2, 21 Church St #01-04",$11 - $20,,,1.284287,103.848384
The China Club,"Capital Tower, 168 Robinson Road #52",$11 - $20,Cantonese/Hong Kong,4,1.277765,103.847718
The Chupitos Bar,"The Foundry, 3B River Valley Road #01-05",$11 - $20,,4,1.290312,103.846721
The Clueless Goat,189 Thomson Road,Under $10,,,1.318615,103.843546
The Coastal Settlement,200 Netheravon Road,$31 - $50,Multi-Cuisine,3.5,1.389065,103.977959
The Coconut Club,28 Ann Siang Road,$11 - $20,Malay,,1.280754,103.845752
The Coffee Bean &amp; Tea Leaf,"AMK Hub, 53 Ang Mo Kio Ave 3, #B1-21A",Under $10,American,4,1.36926,103.849189
The Coffee Bean &amp; Tea Leaf,"Junction 8 Shopping Centre, 9 Bishan Place #01-34",Under $10,American,4,1.350045,103.848304
The Coffee Bean &amp; Tea Leaf,"Bugis+, 201 Victoria St #01-06",Under $10,American,4,1.300152,103.856221
The Coffee Bean &amp; Tea Leaf,"West Mall, 1 Bukit Batok Central Link #01-09",Under $10,American,3.5,1.350024,103.749229
The Coffee Bean &amp; Tea Leaf,"Changi City Point, 5 Changi Business Park Central 1 #01-41",Under $10,American,,1.334449,103.962887
The Coffee Bean &amp; Tea Leaf,"Changi Airport Terminal 2, 60 Airport Boulevard #026-017 (Departure Check-in Hall)",Under $10,American,3.5,1.35538,103.988358
The Coffee Bean &amp; Tea Leaf,"Suntec City Mall, 3 Temasek Boulevard #02-603/604",Under $10,American,3.5,1.293422,103.856858
The Coffee Bean &amp; Tea Leaf,"Millenia Walk, 9 Raffles Boulevard #01-106",Under $10,American,3.5,1.292083,103.859414
The Coffee Bean &amp; Tea Leaf,"Kallang Wave Mall, 1 Stadium Place #01-44/45",Under $10,American,,1.303334,103.873014
The Coffee Bean &amp; Tea Leaf,"City Square Mall, 180 Kitchener Road #B1-04",Under $10,American,4,1.311361,103.856561
The Coffee Bean &amp; Tea Leaf,"Marina Bay Link Mall, 8A Marina Boulevard #B2-10",Under $10,American,,1.281203,103.853251
The Coffee Bean &amp; Tea Leaf,"Novena Square Velocity, 238 Thomson Road #02-04/K1",Under $10,American,4.5,1.32044,103.843556
The Coffee Bean &amp; Tea Leaf,"Forum The Shopping Mall, 583 Orchard Road #01-45/46",Under $10,American,3.5,1.306024,103.828854
The Coffee Bean &amp; Tea Leaf,"NUH Main Building, 5 Lower Kent Ridge Road, #01-10",Under $10,American,3.5,1.29645,103.78285
The Coffee Bean &amp; Tea Leaf,"Downtown East, Blk 1 Pasir Ris Close, #02-106",Under $10,American,3.5,1.377757,103.955297
The Coffee Bean &amp; Tea Leaf,"Singapore Post Centre, 10 Eunos Road 8 #01-01",Under $10,American,,1.318727,103.893851
The Coffee Bean &amp; Tea Leaf,"Republic Plaza, 9 Raffles Place #01-10",Under $10,American,,1.283039,103.850918
The Coffee Bean &amp; Tea Leaf,"Resorts World Sentosa, 8 Sentosa Gateway (The Forum)",Under $10,American,4,1.255696,103.820216
The Coffee Bean &amp; Tea Leaf,"Tampines 1, 10 Tampines Central 1 #03-K3/K5",Under $10,American,,1.367228,103.928218
The Coffee Bean &amp; Tea Leaf,"Century Square, 2 Tampines Central 5, #01-19",Under $10,American,3.5,1.352179,103.943933
The Coffee Bean &amp; Tea Leaf,"International Plaza, 10 Anson Road #01-32",Under $10,American,4,1.275837,103.846306
The Coffee Bean &amp; Tea Leaf,"VivoCity, 1 Harbourfront Walk #02-03/04",Under $10,American,3.5,1.263928,103.822229
The Coffee Bean &amp; Tea Leaf,"HDB Hub, Blk 480 Lorong 6 Toa Payoh #01-12",Under $10,American,3.5,1.331922,103.848506
The Coffee Cart,465 Crawford Lane #01-08,$11 - $20,,,1.305149,103.862743
The Coffee Nations,17 Bali Lane,$11 - $20,,,1.300804,103.858802
The Cold Pantry,131 Rangoon Road,Under $10,,4,1.315352,103.853392
The Coriander Cafe,"Thomson Plaza, 301 Upper Thomson Road #02-08",$11 - $20,Singaporean Chinese,,1.354815,103.830945
The Corner Place Korean BBQ,"Marina Square, 6 Raffles Boulevard #04-102",$21 - $30,Korean,3.5,1.291914,103.856261
The Curry Wok,"Coronation Arcade, 5 Coronation Road #01-04",$11 - $20,"Peranakan / Nonya, Teochew",4,1.323298,103.810528
The Daily Press,Blk 126 Toa Payoh Lorong 1 #01-561,$11 - $20,,4,1.337985,103.845158
The Daily Roundup,"The Working Capitol,1 Keong Saik Road",Under $10,French,,1.278876,103.841454
The Dempsey Cookhouse &amp; Bar,17D Dempsey Road,$81 - $150,French,,1.305594,103.810379
The Desserts Shop - Kopitiam,"Thomson Plaza, 301 Upper Thomson Road #01-113",Under $10,Singaporean,,1.354815,103.830945
The Dispensary,69 Tiong Bahru Road,Under $10,,3,1.284935,103.833729
The Fabulous Baker Boy,"The Foothills, 70 River Valley Road, #01-15",$11 - $20,Singaporean Western,3.5,1.292296,103.845188
The Flying Squirrel,92 Amoy St #01-02,$11 - $20,"Japanese, Fusion",4,1.281261,103.847066
The French Table,"West Coast Plaza, 154 West Coast Road #02-26",$11 - $20,French,,1.303708,103.766401
The Garden Slug,"Bright Centre, 55 Lorong L Telok Kurau #01-59/61",$21 - $30,,3.5,1.311821,103.910557
The Gogi,"Alexandra Central, 321 Alexandra Road #03-01",$21 - $30,Korean,,1.287251,103.805421
The Guild,"55, Keong Saik Road, #01-01",$51 - $80,Asian Variety,,1.280726,103.841554
The Halia,"Raffles Hotel, 1 Beach Road #01-22/23",$31 - $50,"European, Fusion",4,1.294926,103.854289
The Halia,"Singapore Botanic Gardens, 1 Cluny Road (Ginger Garden)",$21 - $30,"European, Fusion",3.5,1.320671,103.81844
The Handburger,"Raffles City Shopping Centre, 252 North Bridge Road #B1-77/78",Under $10,American,4,1.293883,103.853502
The Handburger,"313@Somerset, 313 Orchard Road, #B2-17/18/19",$11 - $20,American,4,1.301114,103.838872
The Hangar,25 Arab St,$11 - $20,Australian / New Zealand,4,1.300368,103.859706
The House Of Robert Timms,"Wheelock Place, 501 Orchard Road #01-02/03",$31 - $50,Australian / New Zealand,3.5,1.304811,103.831198
The Ice Cream Man,"Hotel Boss, 500 Jalan Sultan #01-11",$11 - $20,"American, Italian",,1.305862,103.860461
The Icing Room,"Nex, 23 Serangoon Central #B2-58/59",$11 - $20,,4,1.351221,103.872292
The Icing Room,"313@Somerset, 313 Orchard Road #B2-52",$11 - $20,Singaporean,4,1.301114,103.838872
The Kelong by No Signboard Seafood Restaurant,"Robertson Walk, 11 Unity St #01-18/29",$31 - $50,,,1.379617,103.974875
The King Louis Grill &amp; Bar,"VivoCity, 1 Harbourfront Walk #03-07A",$31 - $50,American,3.5,1.263928,103.822229
The Kitchen at Bacchanalia,39 Hongkong Street,$81 - $150,Fusion,,1.287295,103.847373
The Kitchen Table,"W Singapore, 21 Ocean Way (Sentosa Cove)",$81 - $150,"Fusion, Multi-Cuisine",4,1.345553,103.938632
The Landing Point,"The Fullerton Bay Hotel, 80 Collyer Quay",$51 - $80,Multi-Cuisine,4,1.283275,103.853461
The Laneway Market,266 Tanjong Katong Road,$11 - $20,,3.5,1.305825,103.895692
The Lawn,"Nanos, 31 Biopolis Way #01-07",$11 - $20,,4,1.304218,103.792483
The Line,"Shangri-La Hotel, 22 Orange Grove Road Level 1",$51 - $80,Multi-Cuisine,4,1.311247,103.826757
The Line,"Shangri-La Hotel, 22 Orange Grove Road, Lower Lobby (Tower Wing)",$51 - $80,Multi-Cuisine,4,1.311247,103.826757
The Loft Cafe,268A South Bridge Road #02-01,$11 - $20,"Belgian, European",3.5,1.281809,103.844895
The Lokal,136 Neil Road,$51 - $80,Multi-Cuisine,4,1.278409,103.84089
The Mama Shop,"Old Police Operational Headquarters, 195 Pearl Hill Terrace",Under $10,"Singaporean, Fusion",3,1.284691,103.841472
The Manhattan FISH MARKET,"Bugis+, 201 Victoria St #04-07",$11 - $20,American,3.5,1.300152,103.856221
The Manhattan FISH MARKET,"The Star Vista, 1 Vista Exchange Green #B1-10",$11 - $20,American,3.5,1.306871,103.78857
The Manhattan FISH MARKET,"The Central, 6 Eu Tong Sen St #02-90",$11 - $20,American,3.5,1.28878,103.846236
The Manhattan FISH MARKET,"Plaza Singapura, 68 Orchard Road #06-07",$11 - $20,American,4,1.300005,103.844626
The Manhattan FISH MARKET,"JCube, 2 Jurong East Central 1, #04-10/21",$11 - $20,American,3.5,1.333129,103.740221
The Manhattan FISH MARKET,"Kallang Wave Mall, 1 Stadium Place #01-09",$11 - $20,American,,1.303334,103.873014
The Manhattan FISH MARKET,"United Square, 101 Thomson Road #B1-32/33",$11 - $20,American,,1.316866,103.84377
The Manhattan FISH MARKET,"Century Square, 2 Tampines Central 5 #01-31",$11 - $20,American,4,1.352179,103.943933
The Manhattan FISH MARKET,"Causeway Point, 1 Woodlands Square, #02-34/K1",$11 - $20,American,4,1.436185,103.785816
The Manhattan Pizza Co,"Orchard Central, 181 Orchard Road #B1-01",Under $10,American,4,1.300813,103.839903
The Maple Mania,"ION Orchard, 2 Orchard Turn, #B3-K2",$11 - $20,Japanese,,1.304082,103.832016
The Marmalade Pantry,"Oasia Hotel Singapore, 8 Sinaran Drive #01-02/04",$21 - $30,"American, Multi-Cuisine",,1.32042,103.84491
The Marmalade Pantry,"ION Orchard, 2 Orchard Turn #03-22/28 to 34",$31 - $50,,3.5,1.304082,103.832016
The Marshmallow Tree,46 Telok Blangah Drive #01-85,Under $10,,3.5,1.271575,103.809938
The Masses,"85 Beach Road, #01-02",$21 - $30,"French, Fusion",,1.297303,103.85657
The Merry Men Kitchen + Bar,"Robertson Blue, 86 Robertson Quay #01-02",$21 - $30,Australian / New Zealand,3.5,1.290298,103.837171
The Milky Way Homemade Ice Cream and Coffee,Blk 48 Tanglin Halt Road,Under $10,,,1.300536,103.797755
The Mind Caf&#233;,"Funan Digitalife Mall, 109 North Bridge Road #02-16",$11 - $20,,3.5,1.29143,103.84988
The Mushroom Pot,"Singapore Indoor Stadium, 2 Stadium Walk #01-02",$11 - $20,Fusion,4,1.301153,103.874157
The Mussel Guys Restaurant,"VivoCity, 1 Harbourfront Walk #02-123",$21 - $30,American,3.5,1.263928,103.822229
The Muthu&#39;s Flavors,7 Dempsey Road #01-01,$11 - $20,Indian,4,1.304714,103.808271
The Naughty Corner,"685 Hougang Street 61, #01-160",Under $10,,,1.375667,103.886534
The Neighbourwok,207 Bukit Batok Street 21,Under $10,Chinese,,1.346262,103.749336
The Nomads,"70 Telok Ayer Street, #01-01",$81 - $150,"Asian Variety, Fusion",,1.282983,103.848809
The Orange Lantern,73 Killiney Road,$11 - $20,Vietnamese,3.5,1.298715,103.839389
The Orange Lobster,"Orchard Central, 181 Orchard Road #08-09/10",$31 - $50,Beijing,4,1.300813,103.839903
The Orange Thimble,56 Eng Hoon St #01-68,$11 - $20,,4,1.284089,103.834289
The Orchard Cafe,"Orchard Hotel, 442 Orchard Road",$51 - $80,Peranakan / Nonya,3.5,1.307669,103.828164
The Oven Cafe Bistro,"The Commerze @ Irving, 1 Irving Place",$11 - $20,,,1.336148,103.88628
The Pelican Seafood Bar &amp; Grill,"One Fullerton, 1 Fullerton Road #01-01",$21 - $30,American,4,1.285713,103.853927
The Peloton,1 Changi Village Road #01-2008,Under $10,,,1.388528,103.987631
The Pine Garden,"AMK Hub, 53 Ang Mo Kio Ave 3 #01-13",Under $10,,,1.36926,103.849189
The Pine Garden,Blk 529 Ang Mo Kio Ave 10 #01-2369/#01-2329,Under $10,,4,1.372516,103.855528
The Pizza Place,"Raffles City Shopping Centre, 252 North Bridge Road #B1-16",$11 - $20,Italian,4,1.293883,103.853502
The Plain Jane,Blk 211 Serangoon Ave 4 #01-10,Under $10,Fusion,,1.35638,103.873162
The Plain,50 Craig Road #01-01,Under $10,Australian / New Zealand,3.5,1.277766,103.84215
The Populus Coffee &amp; Food Co.,146 Neil Road,$21 - $30,Fusion,4,1.278288,103.840649
The Prata Factory,"Bugis+, 201 Victoria Street #04-02",Under $10,Indian,3.5,1.300152,103.856221
The Prime Society,10 Dempsey Road #01-20,$21 - $30,Australian / New Zealand,4,1.303287,103.810502
The Providore,"Mandarin Gallery, 333A Orchard Road #02-05",$11 - $20,,3.5,1.30203,103.836642
The Providore - PasarBella,"The Grandstand, 200 Turf Club Road #02-K20/21/55",$11 - $20,,,1.338869,103.792986
The Provision Shop,Blk 3 Everton Park #01-79,$11 - $20,American,3.5,1.27719,103.838591
The Public Izakaya by Hachi,"100 AM, 100 Tras St #01-09",$21 - $30,Japanese,,1.274468,103.843632
The Quarters,16 Enggor Street #01-09,$21 - $30,"Asian Variety, Singaporean Western",,1.274607,103.844317
The Rabbit Hole,1 Raffles Place #04-30 (Shopping Podium),$11 - $20,,,1.28542,103.851171
The Refinery,"115 King George&#39;s Ave, #01-02",$21 - $30,Fusion,4,1.46694,103.82278
The Return Cafe Bistro,29 Bussorah Street,$11 - $20,Fusion,,1.301646,103.859741
The Rockin’ Diner by The Mustard Incident,11 Club St,$21 - $30,American,,1.282539,103.846812
The Rose Veranda,"Shangri-La Hotel, 22 Orange Grove Road",$51 - $80,Multi-Cuisine,4,1.311247,103.826757
The Roti Prata House,246M Upper Thomson Road,Under $10,Indian,3.5,1.354025,103.834261
The Royal Mail,"Ascott Raffles Place, 2 Finlayson Green",$21 - $30,English,4,1.282089,103.85174
The Royals Steakhouse,10 Jalan Pisang,$11 - $20,,,1.303297,103.858709
The Saladicious - Food Republic,"Shaw House, 350 Orchard Road",Under $10,,,1.305575,103.831904
The Ship Restaurant,"Nex, 23 Serangoon Central #01-61/62",$21 - $30,,3.5,1.351221,103.872292
The Song Of India,33 Scotts Road,$51 - $80,Indian,3.5,1.310979,103.835265
The Soup Bar,"Tanjong Pagar Plaza Market &amp; Food Centre, Blk 6 Tanjong Pagar Plaza #02-51",Under $10,,,1.275574,103.842828
The Soup Spoon,"Bugis Junction, 200 Victoria St #B1-K24A",$11 - $20,,4,1.298508,103.855434
The Soup Spoon,"Raffles City Shopping Centre, 252 North Bridge Road #B1-45",Under $10,Fusion,4,1.293883,103.853502
The Soup Spoon,"Jem, 50 Jurong Gateway Road #02-05",$11 - $20,,4,1.333169,103.743536
The Soup Spoon,"Marina Bay Financial Centre, 10 Marina Boulevard #B2-41/42/43",Under $10,,3.5,1.279467,103.854504
